from_id,from施設名,to_id,to施設名,distance_km,driving_minutes
F0185,四万の甌穴群,F0227,まんてん星の湯,11.17,50
F0185,四万の甌穴群,F0229,まんてん星の湯 里山体験,11.17,50
F0185,四万の甌穴群,F0230,フィールドアースみなかみ,19.46,60
F0185,四万の甌穴群,F0231,TOP水上カンパニー,24.02,70
F0185,四万の甌穴群,F0232,土合駅階段,24.1,75
F0185,四万の甌穴群,F0233,道の駅 みなかみ水紀行館,19.13,60
F0185,四万の甌穴群,F0234,遊神館,7.28,35
F0185,四万の甌穴群,F0235,みなかみフルーツランドモギトーレ,13.1,45
F0185,四万の甌穴群,F0309,伊香保ロープウェイ,21.81,45
F0185,四万の甌穴群,F0315,草津湯畑（夜）,18.17,60
F0186,弓池,F0114,西の河原露天風呂,5.18,60
F0186,弓池,F0115,西の河原公園,5.3,60
F0186,弓池,F0117,大滝乃湯,6.36,60
F0186,弓池,F0119,軽井沢おもちゃ王国,18.24,55
F0186,弓池,F0125,草津白根山,1.87,5
F0186,弓池,F0129,四万川ダム,23.2,125
F0186,弓池,F0140,陣平農園,27.42,90
F0186,弓池,F0147,くれさかの森陶芸工房,11.73,85
F0186,弓池,F0153,工房無限大,22.37,105
F0186,弓池,F0157,草津温泉らくご,5.91,60
F0186,弓池,F0158,奥四万湖,23.58,120
F0186,弓池,F0160,チャツボミゴケ公園,6.05,85
F0186,弓池,F0162,高原キャベツ畑,15.99,65
F0186,弓池,F0163,野反湖,12.86,105
F0186,弓池,F0167,国指定名勝「吾妻峡」,18.78,75
F0186,弓池,F0168,四万川,23.76,100
F0186,弓池,F0169,嫗仙の滝,8.32,75
F0186,弓池,F0170,浅間山,25.49,85
F0186,弓池,F0176,四万湖,23.35,95
F0186,弓池,F0185,四万の甌穴群,23.5,100
F0186,弓池,F0187,本家ちちや,6.02,60
F0186,弓池,F0190,松むら饅頭,5.8,65
F0186,弓池,F0201,焼まんじゅう島村,22.36,105
F0186,弓池,F0202,浅間酒造観光センター,13.83,60
F0186,弓池,F0216,道の駅 草津運動茶屋公園,5.71,60
F0186,弓池,F0217,御座之湯,5.9,60
F0186,弓池,F0220,草津温泉プリン,5.84,65
F0186,弓池,F0221,ティールーム ゆきうさぎ,6.03,60
F0186,弓池,F0222,お食事処・暖,5.96,65
F0186,弓池,F0315,草津湯畑（夜）,5.94,60
F0186,弓池,F0320,鬼押出し園,21.34,60
F0187,本家ちちや,F0112,榛名神社,29.12,65
F0187,本家ちちや,F0114,西の河原露天風呂,0.84,5
F0187,本家ちちや,F0115,西の河原公園,0.72,5
F0187,本家ちちや,F0117,大滝乃湯,0.4,5
F0187,本家ちちや,F0119,軽井沢おもちゃ王国,17.25,35
F0187,本家ちちや,F0125,草津白根山,5.56,65
F0187,本家ちちや,F0129,四万川ダム,18.42,80
F0187,本家ちちや,F0133,たくみの里 四季の家,28.07,85
F0187,本家ちちや,F0140,陣平農園,21.47,55
F0187,本家ちちや,F0141,たくみの里いちごの家,28.95,85
F0187,本家ちちや,F0144,たくみの里農産物加工の家,28.88,85
F0187,本家ちちや,F0147,くれさかの森陶芸工房,5.8,35
F0187,本家ちちや,F0153,工房無限大,17.39,65
F0187,本家ちちや,F0157,草津温泉らくご,0.13,5
F0187,本家ちちや,F0158,奥四万湖,18.87,80
F0187,本家ちちや,F0159,榛名山（榛名富士）,29.83,60
F0187,本家ちちや,F0160,チャツボミゴケ公園,3.44,30
F0187,本家ちちや,F0162,高原キャベツ畑,17.89,45
F0187,本家ちちや,F0163,野反湖,10.49,50
F0187,本家ちちや,F0164,榛名湖畔,29.05,60
F0187,本家ちちや,F0167,国指定名勝「吾妻峡」,12.9,35
F0187,本家ちちや,F0168,四万川,18.15,55
F0187,本家ちちや,F0169,嫗仙の滝,2.47,20
F0187,本家ちちや,F0170,浅間山,24.79,65
F0187,本家ちちや,F0172,赤谷湖,28.48,90
F0187,本家ちちや,F0176,四万湖,17.54,55
F0187,本家ちちや,F0184,平標山,29.59,135
F0187,本家ちちや,F0185,四万の甌穴群,18.15,60
F0187,本家ちちや,F0186,弓池,6.02,60
F0187,本家ちちや,F0190,松むら饅頭,0.26,5
F0187,本家ちちや,F0201,焼まんじゅう島村,17.38,65
F0187,本家ちちや,F0202,浅間酒造観光センター,9.08,20
F0187,本家ちちや,F0216,道の駅 草津運動茶屋公園,1,5
F0187,本家ちちや,F0217,御座之湯,0.12,5
F0187,本家ちちや,F0220,草津温泉プリン,0.21,5
F0187,本家ちちや,F0221,ティールーム ゆきうさぎ,0.02,0
F0187,本家ちちや,F0222,お食事処・暖,0.08,5
F0187,本家ちちや,F0227,まんてん星の湯,28.71,95
F0187,本家ちちや,F0229,まんてん星の湯 里山体験,28.71,95
F0187,本家ちちや,F0234,遊神館,25.42,80
F0187,本家ちちや,F0315,草津湯畑（夜）,0.13,5
F0187,本家ちちや,F0311,軽井沢 川上庵,29.72,65
F0187,本家ちちや,F0320,鬼押出し園,20.41,40
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0116,伊香保おもちゃと人形・自動車博物館,25.18,40
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0118,群馬サファリパーク,21.12,40
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0121,桐生が岡動物園,26.32,55
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0122,ぐんまこどもの国,23.47,45
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0123,こんにゃくパーク,17.67,35
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0124,前橋るなぱあく（前橋市中央児童遊園）,14.69,30
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0128,富岡製糸場,20.39,35
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0130,水澤観音,27.79,45
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0137,希望の丘農園,15.74,35
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0139,陶芸 榛名の麓,25.35,40
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0148,からっ風焼 陶仙房,22.97,35
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0154,水沼駅温泉センター,29.45,60
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0189,水沢うどん 大澤屋（第二店舗）,27.67,40
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0191,伊香保グリーン牧場,29.62,45
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0192,元祖 田丸屋,27.72,40
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0193,登利平 本店,12.12,30
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0195,シャンゴ 問屋町本店,13.14,30
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0198,ガトーフェスタ ハラダ ららん藤岡店,3.77,10
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0200,登利平 南部店,8.62,25
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0204,ドンレミーアウトレット 高崎店,10.87,25
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0207,コストコ 前橋倉庫店,7.23,25
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0209,登利平高崎モントレー店,10.91,25
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0210,高崎弁当,8.46,20
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0211,妙ちくりん,8.14,25
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0212,ららん藤岡,3.8,10
F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,F0214,だるま大使,16.59,35
F0189,水沢うどん 大澤屋（第二店舗）,F0112,榛名神社,8.87,30
F0189,水沢うどん 大澤屋（第二店舗）,F0116,伊香保おもちゃと人形・自動車博物館,2.58,5
F0189,水沢うどん 大澤屋（第二店舗）,F0118,群馬サファリパーク,28.77,55
F0189,水沢うどん 大澤屋（第二店舗）,F0123,こんにゃくパーク,26.35,55
F0189,水沢うどん 大澤屋（第二店舗）,F0124,前橋るなぱあく（前橋市中央児童遊園）,13.92,30
F0189,水沢うどん 大澤屋（第二店舗）,F0127,碓氷第三橋梁（めがね橋）,26.1,65
F0189,水沢うどん 大澤屋（第二店舗）,F0128,富岡製糸場,25.52,55
F0189,水沢うどん 大澤屋（第二店舗）,F0129,四万川ダム,28.35,70
F0189,水沢うどん 大澤屋（第二店舗）,F0130,水澤観音,0.24,5
F0189,水沢うどん 大澤屋（第二店舗）,F0131,果実の里 原田農園,23.2,35
F0189,水沢うどん 大澤屋（第二店舗）,F0133,たくみの里 四季の家,24.58,55
F0189,水沢うどん 大澤屋（第二店舗）,F0134,月夜野まるかチェリー園,22.14,45
F0189,水沢うどん 大澤屋（第二店舗）,F0137,希望の丘農園,17.86,40
F0189,水沢うどん 大澤屋（第二店舗）,F0139,陶芸 榛名の麓,2.56,5
F0189,水沢うどん 大澤屋（第二店舗）,F0140,陣平農園,16.77,35
F0189,水沢うどん 大澤屋（第二店舗）,F0141,たくみの里いちごの家,24.15,55
F0189,水沢うどん 大澤屋（第二店舗）,F0142,生ゆば処 町田屋,25.55,40
F0189,水沢うどん 大澤屋（第二店舗）,F0144,たくみの里農産物加工の家,24.32,55
F0189,水沢うどん 大澤屋（第二店舗）,F0145,ロックハート城,17.24,35
F0189,水沢うどん 大澤屋（第二店舗）,F0147,くれさかの森陶芸工房,29.31,75
F0189,水沢うどん 大澤屋（第二店舗）,F0148,からっ風焼 陶仙房,5.59,15
F0189,水沢うどん 大澤屋（第二店舗）,F0150,月夜野焼 祐太郎窯,29.11,50
F0189,水沢うどん 大澤屋（第二店舗）,F0152,カッパCLUB,29.79,45
F0189,水沢うどん 大澤屋（第二店舗）,F0153,工房無限大,27.43,55
F0189,水沢うどん 大澤屋（第二店舗）,F0154,水沼駅温泉センター,29.54,70
F0189,水沢うどん 大澤屋（第二店舗）,F0158,奥四万湖,28.68,65
F0189,水沢うどん 大澤屋（第二店舗）,F0159,榛名山（榛名富士）,6.23,25
F0189,水沢うどん 大澤屋（第二店舗）,F0161,赤城山,20.62,55
F0189,水沢うどん 大澤屋（第二店舗）,F0164,榛名湖畔,7.21,30
F0189,水沢うどん 大澤屋（第二店舗）,F0166,妙義山,26.87,60
F0189,水沢うどん 大澤屋（第二店舗）,F0167,国指定名勝「吾妻峡」,22.25,50
F0189,水沢うどん 大澤屋（第二店舗）,F0168,四万川,22.84,45
F0189,水沢うどん 大澤屋（第二店舗）,F0172,赤谷湖,27.41,55
F0189,水沢うどん 大澤屋（第二店舗）,F0176,四万湖,21.35,45
F0189,水沢うどん 大澤屋（第二店舗）,F0181,榛名高原,6.39,25
F0189,水沢うどん 大澤屋（第二店舗）,F0185,四万の甌穴群,24.83,50
F0189,水沢うどん 大澤屋（第二店舗）,F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,27.67,40
F0189,水沢うどん 大澤屋（第二店舗）,F0191,伊香保グリーン牧場,2.14,10
F0189,水沢うどん 大澤屋（第二店舗）,F0192,元祖 田丸屋,0.09,0
F0189,水沢うどん 大澤屋（第二店舗）,F0193,登利平 本店,16.39,35
F0189,水沢うどん 大澤屋（第二店舗）,F0194,永井食堂,12.43,30
F0189,水沢うどん 大澤屋（第二店舗）,F0195,シャンゴ 問屋町本店,15.25,30
F0189,水沢うどん 大澤屋（第二店舗）,F0197,清芳亭,2.95,5
F0189,水沢うどん 大澤屋（第二店舗）,F0198,ガトーフェスタ ハラダ ららん藤岡店,25.55,35
F0189,水沢うどん 大澤屋（第二店舗）,F0200,登利平 南部店,19.32,30
F0189,水沢うどん 大澤屋（第二店舗）,F0201,焼まんじゅう島村,27.42,55
F0189,水沢うどん 大澤屋（第二店舗）,F0202,浅間酒造観光センター,28.44,60
F0189,水沢うどん 大澤屋（第二店舗）,F0203,おぎのや ドライブイン横川,24.67,55
F0189,水沢うどん 大澤屋（第二店舗）,F0204,ドンレミーアウトレット 高崎店,18.25,40
F0189,水沢うどん 大澤屋（第二店舗）,F0205,フリアンのみそパン,22.1,35
F0189,水沢うどん 大澤屋（第二店舗）,F0207,コストコ 前橋倉庫店,20.91,35
F0189,水沢うどん 大澤屋（第二店舗）,F0209,登利平高崎モントレー店,18.32,40
F0189,水沢うどん 大澤屋（第二店舗）,F0210,高崎弁当,20.93,45
F0189,水沢うどん 大澤屋（第二店舗）,F0211,妙ちくりん,26.29,40
F0189,水沢うどん 大澤屋（第二店舗）,F0212,ららん藤岡,25.56,35
F0189,水沢うどん 大澤屋（第二店舗）,F0214,だるま大使,14.7,30
F0189,水沢うどん 大澤屋（第二店舗）,F0227,まんてん星の湯,28.19,60
F0189,水沢うどん 大澤屋（第二店舗）,F0229,まんてん星の湯 里山体験,28.19,60
F0189,水沢うどん 大澤屋（第二店舗）,F0234,遊神館,23.05,60
F0189,水沢うどん 大澤屋（第二店舗）,F0235,みなかみフルーツランドモギトーレ,22.95,50
F0189,水沢うどん 大澤屋（第二店舗）,F0309,伊香保ロープウェイ,3.22,10
F0190,松むら饅頭,F0112,榛名神社,29.38,65
F0190,松むら饅頭,F0114,西の河原露天風呂,0.62,5
F0190,松むら饅頭,F0115,西の河原公園,0.5,5
F0190,松むら饅頭,F0117,大滝乃湯,0.56,10
F0190,松むら饅頭,F0119,軽井沢おもちゃ王国,17.38,35
F0190,松むら饅頭,F0125,草津白根山,5.39,65
F0190,松むら饅頭,F0129,四万川ダム,18.5,85
F0190,松むら饅頭,F0133,たくみの里 四季の家,28.19,90
F0190,松むら饅頭,F0140,陣平農園,21.67,55
F0190,松むら饅頭,F0141,たくみの里いちごの家,29.07,85
F0190,松むら饅頭,F0144,たくみの里農産物加工の家,29,85
F0190,松むら饅頭,F0147,くれさかの森陶芸工房,6.05,35
F0190,松むら饅頭,F0153,工房無限大,17.48,65
F0190,松むら饅頭,F0157,草津温泉らくご,0.13,5
F0190,松むら饅頭,F0158,奥四万湖,18.94,80
F0190,松むら饅頭,F0160,チャツボミゴケ公園,3.26,30
F0190,松むら饅頭,F0162,高原キャベツ畑,17.91,45
F0190,松むら饅頭,F0163,野反湖,10.39,50
F0190,松むら饅頭,F0164,榛名湖畔,29.31,65
F0190,松むら饅頭,F0167,国指定名勝「吾妻峡」,13.15,35
F0190,松むら饅頭,F0168,四万川,18.3,60
F0190,松むら饅頭,F0169,嫗仙の滝,2.73,20
F0190,松むら饅頭,F0170,浅間山,24.92,65
F0190,松むら饅頭,F0172,赤谷湖,28.57,95
F0190,松むら饅頭,F0176,四万湖,17.71,55
F0190,松むら饅頭,F0184,平標山,29.57,135
F0190,松むら饅頭,F0185,四万の甌穴群,18.27,60
F0190,松むら饅頭,F0186,弓池,5.8,65
F0190,松むら饅頭,F0187,本家ちちや,0.26,5
F0190,松むら饅頭,F0201,焼まんじゅう島村,17.47,65
F0190,松むら饅頭,F0202,浅間酒造観光センター,9.33,20
F0190,松むら饅頭,F0216,道の駅 草津運動茶屋公園,1.07,10
F0190,松むら饅頭,F0217,御座之湯,0.16,5
F0190,松むら饅頭,F0220,草津温泉プリン,0.05,5
F0190,松むら饅頭,F0221,ティールーム ゆきうさぎ,0.28,5
F0190,松むら饅頭,F0222,お食事処・暖,0.18,5
F0190,松むら饅頭,F0227,まんてん星の湯,28.8,95
F0190,松むら饅頭,F0229,まんてん星の湯 里山体験,28.8,95
F0190,松むら饅頭,F0234,遊神館,25.55,80
F0190,松むら饅頭,F0315,草津湯畑（夜）,0.15,5
F0190,松むら饅頭,F0311,軽井沢 川上庵,29.92,65
F0190,松むら饅頭,F0320,鬼押出し園,20.55,40
F0191,伊香保グリーン牧場,F0112,榛名神社,9.4,30
F0191,伊香保グリーン牧場,F0116,伊香保おもちゃと人形・自動車博物館,4.44,10
F0191,伊香保グリーン牧場,F0123,こんにゃくパーク,28.44,60
F0191,伊香保グリーン牧場,F0124,前橋るなぱあく（前橋市中央児童遊園）,15.62,30
F0191,伊香保グリーン牧場,F0127,碓氷第三橋梁（めがね橋）,27.03,70
F0191,伊香保グリーン牧場,F0128,富岡製糸場,27.54,60
F0191,伊香保グリーン牧場,F0129,四万川ダム,26.41,70
F0191,伊香保グリーン牧場,F0130,水澤観音,2.14,10
F0191,伊香保グリーン牧場,F0131,果実の里 原田農園,21.54,35
F0191,伊香保グリーン牧場,F0133,たくみの里 四季の家,22.44,55
F0191,伊香保グリーン牧場,F0134,月夜野まるかチェリー園,20.11,40
F0191,伊香保グリーン牧場,F0137,希望の丘農園,19.99,45
F0191,伊香保グリーン牧場,F0139,陶芸 榛名の麓,4.28,10
F0191,伊香保グリーン牧場,F0140,陣平農園,14.93,30
F0191,伊香保グリーン牧場,F0141,たくみの里いちごの家,22.01,50
F0191,伊香保グリーン牧場,F0142,生ゆば処 町田屋,24.05,40
F0191,伊香保グリーン牧場,F0144,たくみの里農産物加工の家,22.18,50
F0191,伊香保グリーン牧場,F0145,ロックハート城,15.24,30
F0191,伊香保グリーン牧場,F0147,くれさかの森陶芸工房,28.17,70
F0191,伊香保グリーン牧場,F0148,からっ風焼 陶仙房,7.05,15
F0191,伊香保グリーン牧場,F0150,月夜野焼 祐太郎窯,27.04,50
F0191,伊香保グリーン牧場,F0152,カッパCLUB,27.69,45
F0191,伊香保グリーン牧場,F0153,工房無限大,25.53,50
F0191,伊香保グリーン牧場,F0154,水沼駅温泉センター,29.74,70
F0191,伊香保グリーン牧場,F0158,奥四万湖,26.72,65
F0191,伊香保グリーン牧場,F0159,榛名山（榛名富士）,6.41,20
F0191,伊香保グリーン牧場,F0161,赤城山,20.31,50
F0191,伊香保グリーン牧場,F0164,榛名湖畔,7.35,25
F0191,伊香保グリーン牧場,F0166,妙義山,28.32,65
F0191,伊香保グリーン牧場,F0167,国指定名勝「吾妻峡」,21.19,45
F0191,伊香保グリーン牧場,F0168,四万川,20.98,40
F0191,伊香保グリーン牧場,F0172,赤谷湖,25.26,55
F0191,伊香保グリーン牧場,F0176,四万湖,19.58,40
F0191,伊香保グリーン牧場,F0177,諏訪峡,29.18,45
F0191,伊香保グリーン牧場,F0181,榛名高原,6.76,20
F0191,伊香保グリーン牧場,F0185,四万の甌穴群,22.93,45
F0191,伊香保グリーン牧場,F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,29.62,45
F0191,伊香保グリーン牧場,F0189,水沢うどん 大澤屋（第二店舗）,2.14,10
F0191,伊香保グリーン牧場,F0192,元祖 田丸屋,2.13,10
F0191,伊香保グリーン牧場,F0193,登利平 本店,18.15,40
F0191,伊香保グリーン牧場,F0194,永井食堂,11.1,25
F0191,伊香保グリーン牧場,F0195,シャンゴ 問屋町本店,17.34,35
